VFX Catalog,资产类型,效果名称,标准资产名称,VFX ID,Legacy VFX ID,GameplayTag,Element,Form,Context,Lifecycle,Priority,Effect Type,正式效果,Catalog 状态,历史来源路径,标准目标路径,资产迁移状态 
00_Core,NiagaraScript,NM_VFX_ShieldUpdate,NM_VFX_ShieldUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH11_MagicShield/Modules/NM_VFX_CH11_ShieldUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/MagicShield/NM_VFX_ShieldUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_ApplyUserControls,NM_VFX_ApplyUserControls,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH01_MagicSpark/Modules/NM_VFX_CH01_ApplyUserControls,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/MagicSpark/NM_VFX_ApplyUserControls,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_InitHeroLight,NM_VFX_InitHeroLight,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH01_MagicSpark/Modules/NM_VFX_CH01_InitHeroLight,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/MagicSpark/NM_VFX_InitHeroLight,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_PetalBloom_LegacyParticleMotion,NM_PetalBloom_LegacyParticleMotion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Niagara/Modules/NM_PetalBloom_LegacyParticleMotion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/Nature/NM_PetalBloom_LegacyParticleMotion,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_PetalBloom_PaletteParameters,NM_PetalBloom_PaletteParameters,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Niagara/Modules/NM_PetalBloom_PaletteParameters,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/Nature/NM_PetalBloom_PaletteParameters,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_PetalBloom_PetalMotion,NM_PetalBloom_PetalMotion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Niagara/Modules/NM_PetalBloom_PetalMotion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/Nature/NM_PetalBloom_PetalMotion,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_PetalBloom_PollenPolish,NM_PetalBloom_PollenPolish,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Nature/Niagara/Modules/NM_PetalBloom_PollenPolish,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/Nature/NM_PetalBloom_PollenPolish,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PeachLightPillarParticleMotion,NM_VFX_PeachLightPillarParticleMotion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/PetalsAura/Modules/NM_VFX_PeachLightPillarParticleMotion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PetalsAura/NM_VFX_PeachLightPillarParticleMotion,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PeachLightPillarUpdate,NM_VFX_PeachLightPillarUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/PetalsAura/Modules/NM_VFX_PeachLightPillarUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PetalsAura/NM_VFX_PeachLightPillarUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PeachRippleParticleMotion,NM_VFX_PeachRippleParticleMotion,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/PetalsAura/Modules/NM_VFX_PeachRippleParticleMotion,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PetalsAura/NM_VFX_PeachRippleParticleMotion,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PeachRippleUpdate,NM_VFX_PeachRippleUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/PetalsAura/Modules/NM_VFX_PeachRippleUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PetalsAura/NM_VFX_PeachRippleUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PortalLight,NM_VFX_PortalLight,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH10_PortalTeleport/Modules/NM_VFX_CH10_PortalLight,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PortalTeleport/NM_VFX_PortalLight,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PortalSpawn,NM_VFX_PortalSpawn,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH10_PortalTeleport/Modules/NM_VFX_CH10_PortalSpawn,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PortalTeleport/NM_VFX_PortalSpawn,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PortalTendril,NM_VFX_PortalTendril,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH10_PortalTeleport/Modules/NM_VFX_CH10_PortalTendril,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PortalTeleport/NM_VFX_PortalTendril,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_PortalUpdate,NM_VFX_PortalUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH10_PortalTeleport/Modules/NM_VFX_CH10_PortalUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PortalTeleport/NM_VFX_PortalUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_TeleportLight,NM_VFX_TeleportLight,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH10_PortalTeleport/Modules/NM_VFX_CH10_TeleportLight,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PortalTeleport/NM_VFX_TeleportLight,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_TeleportSpawn,NM_VFX_TeleportSpawn,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH10_PortalTeleport/Modules/NM_VFX_CH10_TeleportSpawn,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PortalTeleport/NM_VFX_TeleportSpawn,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_TeleportUpdate,NM_VFX_TeleportUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH10_PortalTeleport/Modules/NM_VFX_CH10_TeleportUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/PortalTeleport/NM_VFX_TeleportUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_RibbonSpawn,NM_VFX_RibbonSpawn,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH05_ProjectileTrail/Modules/NM_VFX_CH05_RibbonSpawn,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/ProjectileTrail/NM_VFX_RibbonSpawn,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_RibbonUpdate,NM_VFX_RibbonUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH05_ProjectileTrail/Modules/NM_VFX_CH05_RibbonUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/ProjectileTrail/NM_VFX_RibbonUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_SpriteSpawn,NM_VFX_SpriteSpawn,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH05_ProjectileTrail/Modules/NM_VFX_CH05_SpriteSpawn,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/ProjectileTrail/NM_VFX_SpriteSpawn,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_SpriteUpdate,NM_VFX_SpriteUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH05_ProjectileTrail/Modules/NM_VFX_CH05_SpriteUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/ProjectileTrail/NM_VFX_SpriteUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_SummoningLight,NM_VFX_SummoningLight,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH09_Summoning/Modules/NM_VFX_CH09_SummoningLight,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/Summoning/NM_VFX_SummoningLight,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_SummoningSpawn,NM_VFX_SummoningSpawn,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH09_Summoning/Modules/NM_VFX_CH09_SummoningSpawn,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/Summoning/NM_VFX_SummoningSpawn,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraScript,NM_VFX_SummoningUpdate,NM_VFX_SummoningUpdate,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH09_Summoning/Modules/NM_VFX_CH09_SummoningUpdate,/ModularGameVFX/ModularGameVFXLibrary/00_Core/NiagaraModules/Summoning/NM_VFX_SummoningUpdate,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraEmitter,NE_VFX_Shockwave,NE_VFX_Shockwave,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH06_MagicImpact/Emitters/NE_VFX_CH06_Shockwave,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Shockwave/MagicImpact/NE_VFX_Shockwave,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraEmitter,NE_VFX_DustSmoke,NE_VFX_DustSmoke,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH06_MagicImpact/Emitters/NE_VFX_CH06_DustSmoke,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Smoke/MagicImpact/NE_VFX_DustSmoke,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraEmitter,NE_VFX_Spark,NE_VFX_Spark,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/Common/Emitters/NE_VFX_Spark,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Sparks/Common/NE_VFX_Spark,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraSystem,早期简式魔法火花原子,NS_Energy_MagicSparkSimple_Legacy,MGVFX-LIB-CORE-SPARKS-002,MVFX-LIB-CH01-002,VFX.Core.Energy.MagicSparkSimpleLegacy,Energy,Spark,Combat,OneShot,Cosmetic,ET_VFX_Cosmetic（建议策略，未绑定）,否,Prototype_RequiresValidation,/ModularGameVFX/Niagara/CH01_MagicSpark/Systems/NS_VFX_MagicSpark_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Sparks/Legacy/NS_Energy_MagicSparkSimple_Legacy,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraSystem,早期魔法火花原子,NS_Energy_MagicSpark_Legacy,MGVFX-LIB-CORE-SPARKS-001,MVFX-LIB-CH01-001,VFX.Core.Energy.MagicSparkLegacy,Energy,Spark,Combat,OneShot,Cosmetic,ET_VFX_Cosmetic（建议策略，未绑定）,否,Prototype_RequiresValidation,/ModularGameVFX/Niagara/CH01_MagicSpark/Systems/NS_VFX_CH01_MagicSpark,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Sparks/Legacy/NS_Energy_MagicSpark_Legacy,已迁移（migration_complete.json）；旧路径已移除
00_Core,NiagaraEmitter,NE_VFX_Sparks,NE_VFX_Sparks,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Niagara/CH06_MagicImpact/Emitters/NE_VFX_CH06_Sparks,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Sparks/MagicImpact/NE_VFX_Sparks,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_Arcane_ArcanePlasma,T_Arcane_ArcanePlasma,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Arcane/Textures/T_Arcane_ArcanePlasma,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Arcane/T_Arcane_ArcanePlasma,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_Arcane_Core,T_Arcane_Core,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Arcane/Textures/T_Arcane_Core,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Arcane/T_Arcane_Core,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_Arcane_Ribbon,T_Arcane_Ribbon,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Arcane/Textures/T_Arcane_Ribbon,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Arcane/T_Arcane_Ribbon,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_Arcane_RunicSeal,T_Arcane_RunicSeal,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Arcane/Textures/T_Arcane_RunicSeal,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Arcane/T_Arcane_RunicSeal,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_Arcane_Star,T_Arcane_Star,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Effects/Arcane/Textures/T_Arcane_Star,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Arcane/T_Arcane_Star,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Marker_BossTarget_01,T_VFX_Marker_BossTarget_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Marker_BossTarget_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Marker_BossTarget_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Marker_Critical_01,T_VFX_Marker_Critical_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Marker_Critical_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Marker_Critical_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Marker_Target_01,T_VFX_Marker_Target_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Marker_Target_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Marker_Target_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Arrow_Forward_01,T_VFX_Telegraph_Arrow_Forward_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Arrow_Forward_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Arrow_Forward_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Arrow_Inward_01,T_VFX_Telegraph_Arrow_Inward_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Arrow_Inward_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Arrow_Inward_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Arrow_Outward_01,T_VFX_Telegraph_Arrow_Outward_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Arrow_Outward_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Arrow_Outward_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Arrow_Rotate_01,T_VFX_Telegraph_Arrow_Rotate_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Arrow_Rotate_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Arrow_Rotate_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Boundary_Broken_01,T_VFX_Telegraph_Boundary_Broken_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Boundary_Broken_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Boundary_Broken_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Boundary_Double_01,T_VFX_Telegraph_Boundary_Double_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Boundary_Double_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Boundary_Double_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Boundary_Sharp_01,T_VFX_Telegraph_Boundary_Sharp_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Boundary_Sharp_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Boundary_Sharp_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Boundary_Soft_01,T_VFX_Telegraph_Boundary_Soft_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Boundary_Soft_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Boundary_Soft_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Circle_01,T_VFX_Telegraph_Circle_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Circle_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Circle_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Cone_01,T_VFX_Telegraph_Cone_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Cone_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Cone_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Countdown_Linear_01,T_VFX_Telegraph_Countdown_Linear_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Countdown_Linear_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Countdown_Linear_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Countdown_Radial_01,T_VFX_Telegraph_Countdown_Radial_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Countdown_Radial_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Countdown_Radial_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Countdown_Sector_01,T_VFX_Telegraph_Countdown_Sector_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Countdown_Sector_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Countdown_Sector_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Cross_01,T_VFX_Telegraph_Cross_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Cross_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Cross_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Donut_01,T_VFX_Telegraph_Donut_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Donut_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Donut_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_FriendlyRing_01,T_VFX_Telegraph_FriendlyRing_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_FriendlyRing_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_FriendlyRing_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_HealingArea_01,T_VFX_Telegraph_HealingArea_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_HealingArea_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_HealingArea_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Line_01,T_VFX_Telegraph_Line_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Line_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Line_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Telegraph_Sector_01,T_VFX_Telegraph_Sector_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH24_CombatReadability/T_VFX_Telegraph_Sector_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/CombatReadability/T_VFX_Telegraph_Sector_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_Core_01,T_VFX_Orb_Core_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_Core_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_Core_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_EnergyArc_01,T_VFX_Orb_EnergyArc_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_EnergyArc_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_EnergyArc_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_Gradient_01,T_VFX_Orb_Gradient_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_Gradient_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_Gradient_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_Gradient_02,T_VFX_Orb_Gradient_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_Gradient_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_Gradient_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_InnerFlow_01,T_VFX_Orb_InnerFlow_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_InnerFlow_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_InnerFlow_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_InnerFlow_02,T_VFX_Orb_InnerFlow_02,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_InnerFlow_02,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_InnerFlow_02,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_OrbitRing_01,T_VFX_Orb_OrbitRing_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_OrbitRing_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_OrbitRing_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_ShellNoise_01,T_VFX_Orb_ShellNoise_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_ShellNoise_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_ShellNoise_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Orb_SurfaceNoise_01,T_VFX_Orb_SurfaceNoise_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH03_EnergyOrb/T_VFX_Orb_SurfaceNoise_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/EnergyOrb/T_VFX_Orb_SurfaceNoise_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Blizzard_Mist_01,T_VFX_Blizzard_Mist_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH23_Environment/T_VFX_Blizzard_Mist_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Environment/T_VFX_Blizzard_Mist_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_Blizzard_WindStreak_01,T_VFX_Blizzard_WindStreak_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH23_Environment/T_VFX_Blizzard_WindStreak_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Environment/T_VFX_Blizzard_WindStreak_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_DarkSky_CloudMask_01,T_VFX_DarkSky_CloudMask_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH23_Environment/T_VFX_DarkSky_CloudMask_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Environment/T_VFX_DarkSky_CloudMask_01,已迁移（migration_complete.json）；旧路径已移除
00_Core,Texture2D,T_VFX_DarkSky_Noise_01,T_VFX_DarkSky_Noise_01,,,,,,,,,,否,SharedAsset,/ModularGameVFX/Textures/CH23_Environment/T_VFX_DarkSky_Noise_01,/ModularGameVFX/ModularGameVFXLibrary/00_Core/Textures/Environment/T_VFX_DarkSky_Noise_01,已迁移（migration_complete.json）；旧路径已移除
